Clinecenter_Brand,Clinecenter_NS,Brandwatch_Brand,Brandwatch_NS,Type
HUA_clinecenter,-0.7140000000000001,HUA_brandwatch,-0.777,HUA
HUA_clinecenter,-0.7140000000000001,HUA_brandwatch,0.7390000000000001,HUA
HUA_clinecenter,-0.467,HUA_brandwatch,0.305,HUA
HUA_clinecenter,-2.895,HUA_brandwatch,-2.339,HUA
HUA_clinecenter,-1.389,HUA_brandwatch,-1.547,HUA
HUA_clinecenter,-1.3330000000000002,HUA_brandwatch,-1.591,HUA
HUA_clinecenter,-1.8969999999999998,HUA_brandwatch,-1.7469999999999999,HUA
HUA_clinecenter,-0.484,HUA_brandwatch,-0.366,HUA
HUA_clinecenter,-1.026,HUA_brandwatch,0.7390000000000001,HUA
HUA_clinecenter,-1.588,HUA_brandwatch,-2.8480000000000003,HUA
HUA_clinecenter,0.385,HUA_brandwatch,-2.513,HUA
HUA_clinecenter,-1.0,HUA_brandwatch,-1.719,HUA
HUA_clinecenter,-1.19,HUA_brandwatch,-1.3330000000000002,HUA
HUA_clinecenter,-0.769,HUA_brandwatch,-1.2890000000000001,HUA
HUA_clinecenter,-0.465,HUA_brandwatch,-2.6439999999999997,HUA
HUA_clinecenter,0.091,HUA_brandwatch,-3.3510000000000004,HUA
HUA_clinecenter,-1.757,HUA_brandwatch,-2.005,HUA
HUA_clinecenter,-3.6889999999999996,HUA_brandwatch,-2.238,HUA
HUA_clinecenter,0.0,HUA_brandwatch,-1.7890000000000001,HUA
HUA_clinecenter,-2.727,HUA_brandwatch,-1.584,HUA
HUA_clinecenter,-2.984,HUA_brandwatch,-1.537,HUA
HUA_clinecenter,-0.873,HUA_brandwatch,-1.541,HUA
HUA_clinecenter,1.2790000000000001,HUA_brandwatch,-0.42200000000000004,HUA
HUA_clinecenter,0.0,HUA_brandwatch,-1.055,HUA
HUA_clinecenter,-0.303,HUA_brandwatch,-1.276,HUA
HUA_clinecenter,-4.63,HUA_brandwatch,-0.909,HUA
HUA_clinecenter,-1.8969999999999998,HUA_brandwatch,-0.254,HUA
HUA_clinecenter,0.385,HUA_brandwatch,-1.317,HUA
HUA_clinecenter,-1.591,HUA_brandwatch,-2.295,HUA
HUA_clinecenter,-1.304,HUA_brandwatch,-2.417,HUA
HUA_clinecenter,-1.25,HUA_brandwatch,-0.271,HUA
HUA_clinecenter,-2.222,HUA_brandwatch,-3.1639999999999997,HUA
HUA_clinecenter,-2.5,HUA_brandwatch,-2.028,HUA
HUA_clinecenter,0.556,HUA_brandwatch,0.599,HUA
HUA_clinecenter,-2.059,HUA_brandwatch,-0.445,HUA
HUA_clinecenter,-2.385,HUA_brandwatch,-1.778,HUA
HUA_clinecenter,-0.833,HUA_brandwatch,0.488,HUA
HUA_clinecenter,-0.769,HUA_brandwatch,-0.703,HUA
HUA_clinecenter,-1.0,HUA_brandwatch,-2.1069999999999998,HUA
HUA_clinecenter,-1.19,HUA_brandwatch,-1.367,HUA
HUA_clinecenter,-1.8969999999999998,HUA_brandwatch,-0.22899999999999998,HUA
HUA_clinecenter,-2.432,HUA_brandwatch,-2.458,HUA
HUA_clinecenter,-3.154,HUA_brandwatch,-2.931,HUA
HUA_clinecenter,-1.4580000000000002,HUA_brandwatch,-2.9339999999999997,HUA
HUA_clinecenter,-1.944,HUA_brandwatch,-2.7960000000000003,HUA
HUA_clinecenter,0.581,HUA_brandwatch,0.91,HUA
HUA_clinecenter,-4.355,HUA_brandwatch,0.74,HUA
HUA_clinecenter,-2.059,HUA_brandwatch,-1.013,HUA
HUA_clinecenter,-1.429,HUA_brandwatch,-2.616,HUA
HUA_clinecenter,-0.66,HUA_brandwatch,-0.5870000000000001,HUA
HUA_clinecenter,-0.20800000000000002,HUA_brandwatch,-2.103,HUA
HUA_clinecenter,-1.015,HUA_brandwatch,-1.528,HUA
HUA_clinecenter,-3.07,HUA_brandwatch,-2.419,HUA
HUA_clinecenter,-3.182,HUA_brandwatch,-1.558,HUA
HUA_clinecenter,-2.022,HUA_brandwatch,-1.495,HUA
HUA_clinecenter,1.136,HUA_brandwatch,-1.6669999999999998,HUA
HUA_clinecenter,-1.0,HUA_brandwatch,-0.01,HUA
HUA_clinecenter,-0.8,HUA_brandwatch,-0.081,HUA
HUA_clinecenter,-0.833,HUA_brandwatch,0.6659999999999999,HUA
HUA_clinecenter,0.0,HUA_brandwatch,-1.19,HUA
HUA_clinecenter,-0.7140000000000001,HUA_brandwatch,-0.354,HUA
HUA_clinecenter,2.333,HUA_brandwatch,-0.5660000000000001,HUA
HUA_clinecenter,-0.862,HUA_brandwatch,-1.58,HUA
HUA_clinecenter,0.11599999999999999,HUA_brandwatch,-2.318,HUA
HUA_clinecenter,0.23800000000000002,HUA_brandwatch,-1.7690000000000001,HUA
HUA_clinecenter,-0.9259999999999999,HUA_brandwatch,-1.824,HUA
HUA_clinecenter,-1.6669999999999998,HUA_brandwatch,-0.71,HUA
HUA_clinecenter,-1.1540000000000001,HUA_brandwatch,-0.384,HUA
HUA_clinecenter,0.7140000000000001,HUA_brandwatch,-0.725,HUA
HUA_clinecenter,-0.179,HUA_brandwatch,-0.184,HUA
HUA_clinecenter,0.161,HUA_brandwatch,0.38799999999999996,HUA
HUA_clinecenter,0.294,HUA_brandwatch,-0.636,HUA
HUA_clinecenter,-3.636,HUA_brandwatch,-1.3359999999999999,HUA
HUA_clinecenter,-1.875,HUA_brandwatch,-2.4019999999999997,HUA
HUA_clinecenter,-3.0,HUA_brandwatch,-1.505,HUA
HUA_clinecenter,0.7140000000000001,HUA_brandwatch,-0.5720000000000001,HUA
HUA_clinecenter,-0.23800000000000002,HUA_brandwatch,-2.4219999999999997,HUA
HUA_clinecenter,-1.0,HUA_brandwatch,-2.135,HUA
HUA_clinecenter,-0.47600000000000003,HUA_brandwatch,-2.565,HUA
HUA_clinecenter,-0.294,HUA_brandwatch,-3.262,HUA
HUA_clinecenter,0.0,HUA_brandwatch,-3.114,HUA
HUA_clinecenter,-1.6669999999999998,HUA_brandwatch,-3.321,HUA
HUA_clinecenter,-1.6669999999999998,HUA_brandwatch,-1.6480000000000001,HUA
HUA_clinecenter,-0.517,HUA_brandwatch,-1.296,HUA
HUA_clinecenter,1.4709999999999999,HUA_brandwatch,-2.412,HUA
HUA_clinecenter,1.087,HUA_brandwatch,-1.475,HUA
HUA_clinecenter,-1.6669999999999998,HUA_brandwatch,-2.7510000000000003,HUA
HUA_clinecenter,2.1430000000000002,HUA_brandwatch,-1.7069999999999999,HUA
HUA_clinecenter,0.0,HUA_brandwatch,-1.475,HUA
HUA_clinecenter,-1.875,HUA_brandwatch,-1.626,HUA
HUA_clinecenter,-0.33299999999999996,HUA_brandwatch,-0.652,HUA
HUA_clinecenter,1.538,HUA_brandwatch,-1.965,HUA
HUA_clinecenter,-0.7140000000000001,HUA_brandwatch,-1.953,HUA
HUA_clinecenter,0.161,HUA_brandwatch,-2.951,HUA
HUA_clinecenter,0.556,HUA_brandwatch,-2.6639999999999997,HUA
HUA_clinecenter,1.6669999999999998,HUA_brandwatch,-2.8960000000000004,HUA
HUA_clinecenter,1.111,HUA_brandwatch,-2.699,HUA
HUA_clinecenter,1.1540000000000001,HUA_brandwatch,-2.6710000000000003,HUA
HUA_clinecenter,0.429,HUA_brandwatch,-2.365,HUA
HUA_clinecenter,-0.075,HUA_brandwatch,-2.311,HUA
HUA_clinecenter,-1.5519999999999998,HUA_brandwatch,-1.83,HUA
HUA_clinecenter,-4.091,HUA_brandwatch,-3.451,HUA
HUA_clinecenter,-0.625,HUA_brandwatch,-0.753,HUA
HUA_clinecenter,1.7269999999999999,HUA_brandwatch,3.199,HUA
HUA_clinecenter,1.207,HUA_brandwatch,3.9539999999999997,HUA
HUA_clinecenter,1.071,HUA_brandwatch,-0.02,HUA
HUA_clinecenter,2.391,HUA_brandwatch,0.37200000000000005,HUA
HUA_clinecenter,3.0,HUA_brandwatch,2.148,HUA
HUA_clinecenter,2.5,HUA_brandwatch,-1.043,HUA
HUA_clinecenter,-0.385,HUA_brandwatch,0.838,HUA
HUA_clinecenter,0.882,HUA_brandwatch,0.086,HUA
HUA_clinecenter,-1.111,HUA_brandwatch,0.7390000000000001,HUA
HUA_clinecenter,0.556,HUA_brandwatch,-1.234,HUA
HUA_clinecenter,1.6669999999999998,HUA_brandwatch,-1.806,HUA
HUA_clinecenter,-1.6669999999999998,HUA_brandwatch,-1.3430000000000002,HUA
HUA_clinecenter,0.0,HUA_brandwatch,-1.101,HUA
HUA_clinecenter,-0.14300000000000002,HUA_brandwatch,-1.9680000000000002,HUA
HUA_clinecenter,-1.034,HUA_brandwatch,-1.515,HUA
HUA_clinecenter,-1.0979999999999999,HUA_brandwatch,-2.332,HUA
HUA_clinecenter,-1.111,HUA_brandwatch,-2.8360000000000003,HUA
HUA_clinecenter,-0.6759999999999999,HUA_brandwatch,-1.393,HUA
HUA_clinecenter,2.6919999999999997,HUA_brandwatch,-1.696,HUA
HUA_clinecenter,2.097,HUA_brandwatch,-2.289,HUA
HUA_clinecenter,1.129,HUA_brandwatch,-2.93,HUA
HUA_clinecenter,-0.5,HUA_brandwatch,-2.909,HUA
HUA_clinecenter,0.439,HUA_brandwatch,-3.45,HUA
HUA_clinecenter,-0.405,HUA_brandwatch,-1.348,HUA
HUA_clinecenter,0.309,HUA_brandwatch,-1.655,HUA
HUA_clinecenter,0.0,HUA_brandwatch,-0.828,HUA
HUA_clinecenter,1.6669999999999998,HUA_brandwatch,1.528,HUA
HUA_clinecenter,1.6669999999999998,HUA_brandwatch,-0.34700000000000003,HUA
HUA_clinecenter,-0.08800000000000001,HUA_brandwatch,-1.47,HUA
HUA_clinecenter,1.1540000000000001,HUA_brandwatch,-0.444,HUA
HUA_clinecenter,3.302,HUA_brandwatch,-0.838,HUA
HUA_clinecenter,2.867,HUA_brandwatch,-0.51,HUA
HUA_clinecenter,-0.862,HUA_brandwatch,-3.428,HUA
HUA_clinecenter,-0.294,HUA_brandwatch,-2.529,HUA
HUA_clinecenter,1.286,HUA_brandwatch,-1.7930000000000001,HUA
