Date,HUA_clinecenter,SBUX_clinecenter,TIK_clinecenter,HUA_brandwatch,SBUX_brandwatch,TIK_brandwatch,HUA_clinecenter_21D,HUA_clinecenter_50D,HUA_clinecenter_100D,HUA_clinecenter_200D,SBUX_clinecenter_21D,SBUX_clinecenter_50D,SBUX_clinecenter_100D,SBUX_clinecenter_200D,TIK_clinecenter_21D,TIK_clinecenter_50D,TIK_clinecenter_100D,TIK_clinecenter_200D,HUA_brandwatch_21D,HUA_brandwatch_50D,HUA_brandwatch_100D,HUA_brandwatch_200D,SBUX_brandwatch_21D,SBUX_brandwatch_50D,SBUX_brandwatch_100D,SBUX_brandwatch_200D,TIK_brandwatch_21D,TIK_brandwatch_50D,TIK_brandwatch_100D,TIK_brandwatch_200D
2019-10-22,2.200,2.222,1.562,-1.722,-1.665,1.097,0.428,0.749,0.641,0.420,1.189,1.440,1.673,1.871,1.349,1.653,1.519,1.210,-0.851,-0.408,-0.518,-0.764,1.102,0.530,0.076,0.218,2.373,2.486,2.219,2.456
2019-10-21,0.909,2.143,3.077,-0.713,1.676,3.651,0.299,0.712,0.635,0.417,1.067,1.465,1.656,1.873,1.479,1.589,1.514,1.202,-0.767,-0.406,-0.503,-0.768,1.160,0.580,0.096,0.227,2.438,2.524,2.234,2.467
2019-10-20,-0.238,2.000,2.727,-0.091,4.446,2.961,0.367,0.733,0.638,0.414,1.009,1.507,1.667,1.863,1.475,1.561,1.471,1.177,-0.661,-0.411,-0.509,-0.774,1.116,0.551,0.083,0.216,2.480,2.503,2.229,2.461
2019-10-19,2.143,3.889,2.647,-0.828,4.675,1.939,0.357,0.762,0.660,0.416,0.914,1.502,1.660,1.854,1.266,1.514,1.451,1.154,-0.559,-0.404,-0.520,-0.783,0.980,0.477,0.051,0.191,2.562,2.489,2.201,2.459
2019-10-18,-0.769,3.235,1.522,-1.327,0.848,1.875,0.208,0.731,0.655,0.398,0.801,1.491,1.635,1.847,1.278,1.475,1.442,1.140,-0.468,-0.415,-0.537,-0.777,0.788,0.432,0.014,0.167,2.670,2.493,2.174,2.458
2019-10-17,0.857,3.788,1.296,-0.538,-0.908,1.743,0.255,0.734,0.702,0.395,0.766,1.481,1.626,1.844,1.260,1.465,1.426,1.133,-0.396,-0.414,-0.554,-0.769,0.646,0.425,0.007,0.161,2.728,2.527,2.173,2.458
2019-10-16,0.495,1.471,0.294,-0.921,1.846,-0.338,0.247,0.714,0.706,0.386,0.698,1.396,1.607,1.840,1.199,1.453,1.448,1.144,-0.385,-0.418,-0.551,-0.760,0.626,0.450,0.013,0.166,2.754,2.537,2.180,2.461
2019-10-15,0.909,1.341,1.857,1.289,0.202,0.744,0.269,0.709,0.698,0.378,0.765,1.414,1.617,1.847,1.350,1.504,1.445,1.161,-0.362,-0.412,-0.552,-0.750,0.533,0.432,0.003,0.158,2.933,2.581,2.207,2.473
2019-10-14,-0.333,-1.250,1.190,-0.338,-0.380,3.703,0.216,0.720,0.677,0.370,0.757,1.472,1.625,1.858,1.404,1.481,1.446,1.156,-0.426,-0.479,-0.585,-0.765,0.577,0.426,0.012,0.155,3.052,2.637,2.236,2.481
2019-10-13,-1.500,-3.333,0.714,-0.381,-0.993,3.601,0.255,0.746,0.657,0.367,0.904,1.513,1.670,1.882,1.490,1.508,1.468,1.155,-0.426,-0.495,-0.603,-0.772,0.599,0.398,0.027,0.155,2.905,2.642,2.238,2.474
2019-10-11,1.900,-1.000,0.833,-1.549,-0.011,1.151,0.503,0.749,0.648,0.374,1.244,1.630,1.710,1.913,1.490,1.527,1.485,1.152,-0.397,-0.522,-0.613,-0.776,0.550,0.379,0.038,0.162,2.711,2.623,2.238,2.470
2019-10-10,0.620,0.319,-0.455,-2.512,0.707,2.399,0.453,0.749,0.626,0.363,1.429,1.677,1.745,1.933,1.522,1.566,1.482,1.148,-0.336,-0.529,-0.610,-0.773,0.483,0.338,0.039,0.165,2.727,2.631,2.264,2.479
2019-10-09,-0.413,-0.294,2.000,-1.549,2.048,3.264,0.532,0.735,0.630,0.360,1.597,1.716,1.782,1.938,1.544,1.598,1.462,1.161,-0.145,-0.506,-0.604,-0.769,0.480,0.307,0.028,0.166,2.753,2.604,2.273,2.478
2019-10-08,-1.239,2.568,0.366,-1.538,2.453,4.700,0.637,0.752,0.642,0.362,1.795,1.762,1.810,1.947,1.508,1.605,1.458,1.161,-0.054,-0.479,-0.581,-0.770,0.429,0.283,0.012,0.161,2.751,2.561,2.268,2.474
2019-10-07,-1.618,1.216,3.462,-0.824,2.010,4.910,0.790,0.831,0.667,0.359,1.795,1.775,1.815,1.948,1.420,1.598,1.468,1.174,0.066,-0.439,-0.596,-0.770,0.329,0.227,-0.014,0.169,2.668,2.479,2.244,2.467
2019-10-06,-1.600,-0.652,0.833,-1.133,0.984,4.360,0.942,0.864,0.700,0.357,1.780,1.798,1.825,1.955,1.441,1.557,1.443,1.172,0.114,-0.424,-0.602,-0.775,0.270,0.182,-0.036,0.179,2.634,2.418,2.220,2.460
2019-10-05,1.875,0.625,2.333,-0.118,2.015,1.699,1.058,0.889,0.726,0.354,1.873,1.850,1.864,1.963,1.401,1.598,1.427,1.170,0.188,-0.404,-0.597,-0.779,0.233,0.157,-0.053,0.160,2.490,2.408,2.218,2.449
2019-10-04,2.647,0.714,2.407,-1.886,0.961,1.747,1.050,0.847,0.698,0.333,1.985,1.871,1.876,1.966,1.422,1.631,1.411,1.161,0.211,-0.412,-0.579,-0.788,0.155,0.109,-0.085,0.137,2.406,2.422,2.245,2.451
2019-10-03,-0.870,2.674,0.833,-0.370,0.124,1.893,1.028,0.790,0.663,0.318,1.975,1.878,1.871,1.973,1.442,1.616,1.365,1.140,0.319,-0.393,-0.567,-0.775,0.109,0.097,-0.103,0.126,2.371,2.447,2.264,2.452
2019-10-02,1.562,2.174,-0.806,-0.165,1.192,2.174,1.163,0.821,0.660,0.320,1.953,1.870,1.875,1.971,1.554,1.664,1.367,1.127,0.314,-0.379,-0.576,-0.769,0.096,0.111,-0.092,0.120,2.446,2.449,2.272,2.453
2019-10-01,1.444,1.129,-0.357,-0.666,0.909,0.565,1.190,0.809,0.646,0.321,1.937,1.827,1.871,1.978,1.735,1.620,1.343,1.137,0.304,-0.367,-0.585,-0.769,0.054,0.079,-0.079,0.102,2.499,2.383,2.283,2.448
2019-09-30,-0.500,-0.345,4.286,0.050,-0.451,2.458,1.152,0.776,0.634,0.323,1.996,1.847,1.883,1.991,1.854,1.666,1.364,1.144,0.407,-0.303,-0.584,-0.767,0.009,-0.010,-0.087,0.087,2.660,2.376,2.310,2.451
2019-09-29,2.333,0.926,3.000,1.508,0.750,4.529,1.186,0.776,0.652,0.336,2.174,1.846,1.922,2.003,1.820,1.607,1.354,1.134,0.402,-0.289,-0.596,-0.765,0.053,-0.072,-0.087,0.086,2.712,2.363,2.305,2.448
2019-09-28,-0.455,0.000,-1.667,2.054,1.589,4.691,1.075,0.778,0.627,0.335,2.142,1.867,1.933,2.009,1.650,1.584,1.337,1.131,0.223,-0.262,-0.633,-0.770,-0.022,-0.084,-0.094,0.079,2.456,2.308,2.278,2.435
2019-09-27,-0.972,1.512,2.895,1.077,0.653,4.195,1.078,0.821,0.647,0.336,2.155,1.812,1.927,2.018,1.885,1.628,1.353,1.146,-0.036,-0.316,-0.676,-0.778,-0.126,-0.114,-0.101,0.067,2.320,2.266,2.257,2.410
2019-09-26,0.217,2.500,1.154,0.187,-2.138,3.101,1.204,0.871,0.664,0.341,1.960,1.764,1.899,2.019,1.667,1.615,1.334,1.138,-0.186,-0.356,-0.694,-0.781,-0.138,-0.130,-0.098,0.060,2.185,2.208,2.238,2.388
2019-09-25,0.690,2.353,0.000,-0.303,-1.320,2.280,1.172,0.855,0.662,0.353,1.710,1.776,1.907,2.023,1.755,1.667,1.339,1.138,-0.237,-0.387,-0.711,-0.778,-0.042,-0.082,-0.080,0.070,2.202,2.157,2.234,2.356
2019-09-24,0.952,2.895,3.462,-0.444,-0.106,3.434,1.175,0.853,0.643,0.362,1.691,1.749,1.920,2.028,1.883,1.687,1.356,1.143,-0.237,-0.384,-0.709,-0.772,0.056,-0.070,-0.057,0.076,2.293,2.155,2.243,2.329
2019-09-23,-0.213,1.176,3.000,-0.040,1.129,3.248,1.163,0.849,0.617,0.361,1.715,1.738,1.916,2.020,1.784,1.606,1.311,1.126,-0.259,-0.386,-0.709,-0.776,0.156,-0.110,-0.042,0.080,2.277,2.139,2.237,2.308
2019-09-22,0.500,1.818,3.000,-0.347,0.067,0.613,1.258,0.853,0.623,0.366,1.714,1.759,1.931,2.021,1.819,1.551,1.303,1.111,-0.315,-0.400,-0.705,-0.782,0.155,-0.186,-0.042,0.077,2.215,2.147,2.209,2.288
2019-09-21,3.696,3.824,0.714,0.229,-2.007,-0.476,1.250,0.847,0.602,0.364,1.792,1.773,1.949,2.024,1.597,1.479,1.298,1.102,-0.375,-0.407,-0.719,-0.786,0.191,-0.188,-0.035,0.077,2.329,2.219,2.226,2.303
2019-09-20,0.867,2.869,1.500,-0.271,-1.432,1.492,1.167,0.780,0.570,0.345,1.813,1.754,1.933,2.018,1.642,1.508,1.328,1.105,-0.433,-0.439,-0.743,-0.793,0.298,-0.175,-0.008,0.087,2.476,2.289,2.261,2.323
2019-09-19,2.265,3.852,0.000,1.499,0.640,2.936,1.185,0.793,0.558,0.340,1.760,1.758,1.913,2.011,1.589,1.528,1.330,1.106,-0.406,-0.463,-0.760,-0.797,0.401,-0.156,0.014,0.092,2.513,2.296,2.280,2.334
2019-09-18,1.786,3.873,1.250,0.357,0.994,3.220,1.105,0.758,0.540,0.329,1.735,1.699,1.897,1.999,1.623,1.596,1.330,1.115,-0.543,-0.518,-0.795,-0.809,0.487,-0.139,0.013,0.087,2.474,2.277,2.279,2.338
2019-09-17,1.988,2.553,-1.471,0.991,0.345,2.967,0.991,0.741,0.535,0.325,1.681,1.622,1.890,1.990,1.611,1.610,1.325,1.117,-0.622,-0.538,-0.821,-0.817,0.464,-0.135,0.012,0.078,2.492,2.295,2.283,2.341
2019-09-13,1.562,0.918,3.889,0.188,0.769,4.194,0.890,0.756,0.507,0.321,1.537,1.626,1.888,1.988,1.715,1.685,1.361,1.133,-0.705,-0.587,-0.848,-0.828,0.464,-0.123,0.013,0.071,2.457,2.319,2.291,2.345
2019-09-12,0.844,1.301,0.000,0.420,0.200,1.330,0.827,0.723,0.483,0.311,1.608,1.646,1.910,1.997,1.666,1.644,1.338,1.121,-0.742,-0.631,-0.874,-0.837,0.472,-0.128,0.016,0.057,2.345,2.306,2.292,2.323
2019-09-11,1.712,2.963,2.778,0.358,0.377,-0.061,0.854,0.680,0.471,0.305,1.746,1.685,1.917,2.004,1.700,1.675,1.376,1.128,-0.860,-0.642,-0.897,-0.848,0.458,-0.121,0.024,0.047,2.452,2.285,2.326,2.316
2019-09-10,2.179,0.500,2.826,0.397,0.008,1.002,0.819,0.630,0.461,0.286,1.645,1.702,1.891,2.009,1.687,1.679,1.353,1.122,-0.931,-0.663,-0.915,-0.857,0.354,-0.114,-0.002,0.047,2.642,2.292,2.374,2.301
2019-09-09,1.962,2.222,3.182,-0.480,-0.160,3.469,0.653,0.602,0.441,0.266,1.740,1.739,1.897,2.027,1.632,1.640,1.358,1.116,-1.034,-0.681,-0.935,-0.867,0.261,-0.102,-0.017,0.050,2.720,2.234,2.397,2.281
2019-09-07,2.143,1.842,3.000,-0.384,0.324,3.298,0.650,0.587,0.412,0.252,1.698,1.774,1.890,2.026,1.613,1.621,1.338,1.098,-1.102,-0.691,-0.951,-0.878,0.170,-0.094,-0.010,0.045,2.629,2.206,2.372,2.277
2019-09-06,0.631,2.355,2.143,1.504,-0.035,3.931,0.543,0.534,0.378,0.238,1.719,1.818,1.908,2.027,1.525,1.595,1.300,1.080,-1.148,-0.703,-0.974,-0.888,0.115,-0.104,0.001,0.038,2.521,2.156,2.378,2.274
2019-09-05,0.229,3.406,3.571,-0.066,0.461,3.561,0.533,0.534,0.361,0.230,1.702,1.812,1.912,2.025,1.535,1.585,1.288,1.061,-1.228,-0.747,-1.000,-0.903,0.157,-0.112,0.010,0.033,2.388,2.090,2.376,2.270
2019-09-04,0.000,0.256,-0.577,-2.249,-0.821,-0.854,0.653,0.536,0.365,0.225,1.694,1.738,1.894,2.019,1.365,1.564,1.280,1.035,-1.204,-0.744,-1.007,-0.910,0.118,-0.119,0.013,0.025,2.247,2.050,2.379,2.267
2019-09-03,-0.397,0.275,3.261,-3.389,-0.590,1.831,0.655,0.550,0.365,0.223,1.792,1.791,1.909,2.030,1.461,1.604,1.322,1.041,-1.100,-0.718,-1.004,-0.906,0.148,-0.102,0.054,0.029,2.375,2.088,2.432,2.292
2019-09-01,1.667,-2.593,-1.667,-2.072,0.398,1.360,0.656,0.597,0.361,0.224,1.873,1.810,1.920,2.040,1.442,1.616,1.319,1.029,-0.945,-0.699,-0.979,-0.895,0.161,-0.102,0.085,0.032,2.473,2.092,2.461,2.302
2019-08-31,-0.455,-2.742,3.000,-0.866,-0.115,3.475,0.567,0.588,0.342,0.216,2.076,1.918,1.955,2.064,1.712,1.661,1.319,1.040,-0.870,-0.686,-0.968,-0.884,0.124,-0.150,0.062,0.036,2.523,2.104,2.488,2.317
2019-08-30,0.747,1.957,2.692,-0.316,0.734,4.183,0.579,0.579,0.333,0.219,2.257,1.962,1.991,2.090,1.648,1.601,1.279,1.028,-0.875,-0.662,-0.977,-0.878,0.147,-0.195,0.056,0.043,2.500,2.023,2.490,2.322
2019-08-29,0.714,3.387,1.364,-0.908,1.988,3.099,0.575,0.556,0.317,0.215,2.273,1.918,1.984,2.092,1.674,1.527,1.277,1.022,-0.842,-0.668,-0.976,-0.876,0.152,-0.258,0.051,0.038,2.395,1.962,2.482,2.319
2019-08-27,1.780,1.154,3.750,-1.216,1.111,1.943,0.586,0.550,0.322,0.212,2.112,1.887,1.958,2.088,1.466,1.485,1.297,1.023,-0.780,-0.643,-0.983,-0.871,0.037,-0.333,0.036,0.026,2.195,1.942,2.489,2.322
2019-08-25,0.333,3.462,-1.667,-1.596,0.827,3.018,0.492,0.532,0.325,0.202,2.159,1.905,1.968,2.093,1.379,1.385,1.295,1.007,-0.600,-0.627,-0.980,-0.866,-0.183,-0.378,0.055,0.019,2.111,1.953,2.507,2.334
2019-08-24,1.957,4.259,1.667,-1.000,0.233,2.604,0.451,0.558,0.306,0.199,1.975,1.848,1.944,2.086,1.521,1.439,1.322,1.019,-0.488,-0.600,-0.981,-0.858,-0.392,-0.388,0.069,0.013,2.054,1.944,2.515,2.340
2019-08-23,1.231,1.757,0.385,0.300,0.736,2.260,0.474,0.544,0.269,0.186,1.866,1.828,1.931,2.073,1.531,1.382,1.288,1.005,-0.306,-0.606,-0.998,-0.858,-0.396,-0.385,0.105,0.017,2.014,1.956,2.534,2.348
2019-08-22,0.595,3.333,0.714,-1.373,2.444,2.126,0.496,0.558,0.243,0.176,1.652,1.819,1.945,2.072,1.539,1.389,1.301,0.998,-0.350,-0.636,-1.024,-0.864,-0.426,-0.374,0.102,0.019,2.031,1.912,2.554,2.358
2019-08-21,-0.604,2.727,1.000,-1.303,0.513,3.594,0.541,0.580,0.229,0.173,1.450,1.780,1.929,2.071,1.610,1.408,1.302,1.011,-0.329,-0.659,-1.022,-0.862,-0.549,-0.405,0.069,0.007,1.992,1.855,2.557,2.369
2019-08-20,-0.145,-0.472,0.714,-0.746,0.333,2.231,0.543,0.669,0.242,0.176,1.469,1.771,1.927,2.074,1.741,1.388,1.292,1.023,-0.332,-0.693,-1.019,-0.860,-0.561,-0.411,0.075,0.004,1.846,1.819,2.551,2.372
2019-08-19,0.236,2.419,2.857,-0.599,0.944,1.839,0.577,0.698,0.236,0.177,1.539,1.819,1.958,2.086,1.755,1.443,1.308,1.013,-0.304,-0.684,-1.025,-0.859,-0.614,-0.425,0.064,-0.009,1.843,1.823,2.540,2.383
2019-08-18,1.429,4.200,0.714,-2.054,-0.091,3.581,0.602,0.688,0.219,0.175,1.537,1.820,1.961,2.083,1.592,1.386,1.288,0.992,-0.302,-0.691,-1.039,-0.859,-0.757,-0.427,0.041,-0.025,1.883,1.833,2.538,2.396
2019-08-16,0.965,0.833,2.500,-1.142,-1.799,3.934,0.534,0.634,0.202,0.164,1.441,1.778,1.944,2.079,1.568,1.411,1.268,0.986,-0.238,-0.691,-1.046,-0.855,-0.881,-0.403,0.042,-0.022,1.884,1.835,2.514,2.398
2019-08-15,-1.304,2.500,1.667,-1.761,-1.953,2.646,0.496,0.567,0.200,0.155,1.521,1.827,1.958,2.091,1.423,1.428,1.253,0.972,-0.217,-0.712,-1.030,-0.856,-0.797,-0.343,0.072,-0.011,1.898,1.834,2.497,2.398
2019-08-14,1.897,1.333,2.778,-1.905,-2.072,1.547,0.575,0.547,0.204,0.160,1.539,1.791,1.945,2.093,1.446,1.443,1.217,0.976,-0.200,-0.703,-1.016,-0.853,-0.768,-0.302,0.109,-0.004,1.916,1.854,2.490,2.401
2019-08-13,-0.104,2.297,1.154,-1.351,-0.836,1.042,0.556,0.503,0.185,0.150,1.623,1.814,1.953,2.101,1.432,1.399,1.189,0.975,-0.178,-0.691,-1.002,-0.849,-0.692,-0.259,0.136,0.004,1.931,1.896,2.477,2.410
2019-08-12,0.432,2.000,2.368,-0.173,0.858,1.122,0.587,0.525,0.168,0.148,1.556,1.848,1.950,2.102,1.540,1.326,1.202,0.972,-0.173,-0.702,-0.984,-0.850,-0.583,-0.251,0.155,0.012,1.976,1.942,2.455,2.423
2019-08-10,2.736,3.235,0.000,0.429,-0.357,0.611,0.610,0.532,0.154,0.142,1.461,1.858,1.959,2.106,1.519,1.312,1.190,0.962,-0.196,-0.684,-0.979,-0.856,-0.566,-0.258,0.150,0.011,2.117,1.976,2.444,2.436
2019-08-09,0.040,2.321,1.429,-0.052,-0.208,1.837,0.611,0.502,0.131,0.131,1.439,1.855,1.954,2.102,1.627,1.339,1.212,0.966,-0.287,-0.752,-0.985,-0.866,-0.503,-0.255,0.139,0.016,2.288,2.010,2.468,2.449
2019-08-08,-0.376,1.970,2.857,-0.137,-0.297,3.885,0.605,0.535,0.133,0.132,1.421,1.852,1.955,2.103,1.649,1.328,1.211,0.963,-0.379,-0.780,-0.989,-0.874,-0.469,-0.254,0.127,0.020,2.369,2.022,2.467,2.456
2019-08-07,-0.204,1.667,4.000,-0.503,-0.398,2.401,0.561,0.563,0.151,0.135,1.481,1.877,1.954,2.105,1.585,1.257,1.186,0.952,-0.378,-0.791,-0.999,-0.876,-0.430,-0.262,0.125,0.019,2.196,2.028,2.460,2.454
2019-08-06,-0.200,1.061,1.667,-0.968,0.375,2.992,0.532,0.549,0.170,0.136,1.582,1.881,1.953,2.108,1.537,1.191,1.144,0.935,-0.387,-0.745,-1.028,-0.876,-0.376,-0.278,0.133,0.020,2.097,2.067,2.470,2.459
2019-08-05,0.676,2.292,3.235,0.370,0.849,1.975,0.580,0.537,0.190,0.133,1.643,1.864,1.949,2.118,1.500,1.115,1.100,0.918,-0.366,-0.741,-1.054,-0.868,-0.364,-0.304,0.128,0.014,1.863,2.080,2.462,2.455
2019-08-04,0.926,0.000,-3.000,0.394,-0.440,-1.094,0.604,0.499,0.193,0.126,1.724,1.880,1.931,2.123,1.452,1.070,1.103,0.892,-0.429,-0.774,-1.030,-0.867,-0.394,-0.296,0.096,0.005,1.868,2.095,2.470,2.456
2019-08-03,-0.185,2.143,1.923,2.575,-3.504,0.180,0.536,0.482,0.183,0.114,1.916,1.915,1.962,2.132,1.674,1.066,1.155,0.914,-0.496,-0.802,-1.011,-0.868,-0.379,-0.237,0.072,-0.001,1.958,2.182,2.469,2.468
2019-08-02,-0.519,-0.400,1.316,0.751,-3.554,1.821,0.576,0.492,0.205,0.108,1.912,1.919,1.974,2.131,1.662,1.061,1.144,0.912,-0.650,-0.866,-1.033,-0.880,-0.234,-0.164,0.094,0.007,1.979,2.243,2.484,2.474
2019-08-01,2.434,1.970,1.875,2.829,0.142,1.766,0.617,0.529,0.235,0.112,1.918,1.998,2.003,2.142,1.718,1.102,1.163,0.919,-0.684,-0.904,-1.031,-0.882,-0.059,-0.103,0.104,0.015,1.967,2.246,2.495,2.480
2019-07-31,1.701,-2.727,0.556,-0.637,0.101,2.620,0.533,0.476,0.227,0.102,1.962,2.000,2.014,2.142,1.697,1.089,1.157,0.924,-0.864,-1.004,-1.072,-0.895,-0.064,-0.103,0.095,0.004,1.932,2.249,2.509,2.486
2019-07-30,1.528,-0.918,2.200,-0.928,-0.142,1.295,0.545,0.472,0.217,0.094,2.151,2.042,2.076,2.168,1.856,1.078,1.155,0.931,-0.947,-1.036,-1.095,-0.895,-0.097,-0.088,0.098,-0.010,1.905,2.247,2.512,2.488
2019-07-29,-0.556,3.125,3.750,-1.364,0.258,0.536,0.531,0.458,0.183,0.087,2.328,2.034,2.097,2.184,1.777,1.054,1.157,0.930,-0.973,-1.031,-1.093,-0.894,-0.188,-0.066,0.105,-0.024,1.936,2.268,2.522,2.497
2019-07-28,0.556,1.000,1.000,-0.160,-0.760,2.175,0.513,0.469,0.200,0.091,2.153,2.038,2.086,2.182,1.599,1.012,1.119,0.915,-0.891,-1.036,-1.072,-0.900,-0.311,-0.078,0.114,-0.042,1.884,2.310,2.546,2.508
2019-07-27,0.769,2.368,-0.556,-0.558,-2.079,2.664,0.467,0.433,0.214,0.090,2.094,2.091,2.091,2.191,1.504,1.026,1.140,0.913,-0.913,-1.034,-1.052,-0.912,-0.392,-0.043,0.117,-0.054,1.834,2.331,2.571,2.512
2019-07-26,0.000,2.200,0.217,-0.711,-2.690,3.608,0.451,0.384,0.197,0.076,2.069,2.094,2.090,2.190,1.496,1.017,1.165,0.919,-0.871,-1.032,-1.050,-0.928,-0.376,0.026,0.129,-0.055,1.807,2.334,2.591,2.511
2019-07-25,0.172,2.500,-0.556,-0.691,-0.036,4.231,0.493,0.394,0.209,0.067,2.062,2.104,2.086,2.190,1.426,1.055,1.154,0.922,-0.856,-1.011,-1.030,-0.944,-0.302,0.103,0.158,-0.052,1.754,2.272,2.604,2.505
2019-07-24,0.361,2.879,2.143,-1.403,-1.343,3.022,0.563,0.357,0.224,0.054,1.972,2.125,2.076,2.186,1.500,1.116,1.168,0.937,-0.834,-1.032,-1.019,-0.960,-0.285,0.119,0.181,-0.052,1.675,2.233,2.570,2.499
2019-07-23,1.496,3.095,2.500,-1.450,-0.478,1.857,0.605,0.360,0.235,0.041,1.990,2.112,2.071,2.180,1.343,1.148,1.172,0.939,-0.829,-1.046,-1.000,-0.972,-0.201,0.159,0.200,-0.045,1.683,2.233,2.538,2.498
2019-07-22,0.538,0.893,3.421,-1.238,1.467,1.989,0.626,0.323,0.245,0.029,1.904,2.068,2.078,2.176,1.258,1.132,1.163,0.928,-0.817,-1.057,-0.988,-0.973,-0.119,0.185,0.213,-0.048,1.599,2.263,2.535,2.497
2019-07-21,0.926,0.000,1.923,-0.661,1.206,4.087,0.680,0.321,0.229,0.021,1.928,2.096,2.080,2.183,1.175,1.063,1.132,0.912,-0.879,-1.072,-0.983,-0.974,-0.145,0.165,0.224,-0.060,1.469,2.280,2.519,2.496
2019-07-20,2.742,2.778,2.273,-1.480,0.969,4.202,0.820,0.329,0.201,0.013,2.036,2.159,2.101,2.201,1.083,1.039,1.130,0.905,-0.991,-1.105,-0.992,-0.975,-0.192,0.158,0.236,-0.062,1.359,2.272,2.498,2.492
2019-07-19,-0.089,1.935,1.875,-1.994,0.508,3.545,0.752,0.258,0.179,0.001,1.996,2.149,2.087,2.201,1.140,1.037,1.114,0.905,-0.935,-1.109,-0.975,-0.973,-0.256,0.149,0.226,-0.061,1.276,2.262,2.497,2.482
2019-07-18,-1.292,3.250,1.522,-0.103,0.527,0.250,0.743,0.243,0.181,-0.001,2.023,2.173,2.077,2.199,1.050,1.032,1.095,0.900,-0.885,-1.116,-0.947,-0.966,-0.239,0.160,0.228,-0.063,1.218,2.278,2.503,2.476
2019-07-17,-0.818,3.780,3.000,-0.691,0.736,0.318,0.743,0.263,0.194,0.003,1.966,2.149,2.055,2.195,1.073,1.077,1.080,0.907,-0.977,-1.153,-0.939,-0.975,-0.213,0.169,0.231,-0.064,1.382,2.367,2.543,2.489
2019-07-16,0.818,2.347,0.882,-0.539,0.614,-1.915,0.671,0.291,0.204,0.015,1.942,2.080,2.045,2.194,1.089,1.027,1.044,0.896,-1.049,-1.167,-0.943,-0.984,-0.191,0.110,0.218,-0.068,1.551,2.455,2.583,2.503
2019-07-15,1.183,3.980,2.222,-0.940,0.218,2.064,0.522,0.280,0.198,0.016,1.864,2.055,2.049,2.197,1.162,1.076,1.029,0.895,-1.087,-1.189,-0.949,-0.985,-0.215,0.068,0.206,-0.074,1.816,2.561,2.645,2.528
2019-07-14,-0.507,4.032,1.667,-1.018,-0.129,0.805,0.449,0.237,0.194,0.009,1.793,2.007,2.020,2.194,1.083,1.055,1.017,0.897,-1.102,-1.211,-0.939,-0.986,-0.221,0.074,0.196,-0.080,1.892,2.539,2.666,2.532
2019-07-13,0.652,2.059,1.667,-0.668,-0.445,0.626,0.523,0.222,0.208,0.004,1.792,1.998,1.991,2.195,0.884,1.005,1.010,0.900,-1.145,-1.245,-0.928,-0.996,-0.236,0.105,0.188,-0.086,2.012,2.600,2.700,2.543
2019-07-12,0.339,-0.263,2.500,0.042,0.109,1.554,0.528,0.187,0.211,-0.004,1.813,2.012,1.990,2.201,0.884,0.991,0.996,0.898,-1.079,-1.253,-0.927,-1.002,-0.191,0.132,0.190,-0.081,2.116,2.663,2.707,2.557
2019-07-11,0.667,2.879,1.429,-0.945,0.042,1.034,0.572,0.194,0.218,-0.012,1.973,2.050,2.012,2.213,0.830,0.997,0.974,0.905,-1.223,-1.269,-0.934,-1.012,-0.206,0.144,0.186,-0.073,2.152,2.708,2.704,2.562
2019-07-10,1.951,1.250,3.889,-2.397,-0.598,2.067,0.619,0.181,0.218,-0.025,1.938,2.028,2.010,2.211,0.804,1.040,0.954,0.912,-1.245,-1.290,-0.935,-1.015,-0.215,0.209,0.188,-0.061,2.219,2.777,2.685,2.573
2019-07-09,1.250,2.800,0.556,-1.458,-2.035,1.932,0.576,0.126,0.206,-0.042,2.033,2.030,2.025,2.218,0.585,1.022,0.909,0.906,-1.164,-1.258,-0.920,-1.012,-0.221,0.272,0.197,-0.065,2.320,2.830,2.656,2.579
2019-07-08,-0.938,-0.556,0.000,0.354,-2.330,-0.545,0.473,0.095,0.188,-0.051,1.989,1.991,2.014,2.226,0.593,0.978,0.887,0.918,-1.011,-1.249,-0.927,-1.016,-0.181,0.275,0.239,-0.070,2.436,2.873,2.643,2.589
2019-07-07,-0.405,-0.227,-1.000,-0.627,-2.455,1.120,0.478,0.087,0.191,-0.045,2.023,2.021,2.037,2.243,0.491,0.958,0.870,0.937,-1.064,-1.293,-0.952,-1.025,-0.112,0.307,0.283,-0.070,2.636,2.956,2.656,2.610
2019-07-05,0.417,1.842,-0.714,0.333,-1.749,2.091,0.442,0.079,0.197,-0.028,2.181,2.050,2.061,2.262,0.586,1.028,0.880,0.963,-1.094,-1.285,-0.966,-1.029,0.063,0.361,0.318,-0.065,2.711,3.002,2.676,2.624
2019-07-04,0.900,2.059,-1.250,-0.397,-1.149,2.493,0.425,0.094,0.195,-0.015,2.177,2.030,2.063,2.272,0.468,1.108,0.888,0.989,-1.159,-1.323,-0.990,-1.035,0.265,0.406,0.346,-0.053,2.767,3.035,2.685,2.637
2019-07-03,1.641,0.600,1.000,-0.232,0.322,2.571,0.397,0.117,0.200,-0.006,2.191,2.030,2.069,2.280,0.607,1.205,0.900,1.014,-1.168,-1.334,-1.011,-1.034,0.328,0.489,0.360,-0.043,2.803,3.060,2.693,2.646
